Brand,RAM,Storage,Processor,ScreenSize,Price
HP,8,1024,i5,17.0,82370.29
Asus,8,1024,i7,13.3,97087.0
Dell,8,1024,i7,15.6,95411.87
Asus,8,512,i5,15.6,62561.49
HP,16,1024,i5,17.0,105067.25
HP,4,1024,i3,17.0,62423.93
Lenovo,8,1024,i9,14.0,109352.94
Lenovo,8,512,i7,13.3,75270.64
Lenovo,4,512,i7,15.6,65999.33
HP,16,512,i9,13.3,106351.89
HP,4,256,i7,17.0,54409.65
HP,4,1024,i9,14.0,95897.32
Dell,32,1024,i3,14.0,134230.38
Dell,32,1024,i3,14.0,134737.94
Asus,16,512,i9,17.0,105435.76
Acer,8,256,i3,15.6,40053.0
Lenovo,32,512,i9,15.6,148212.79
Asus,4,1024,i7,17.0,88315.03
Acer,16,256,i5,14.0,74525.88
HP,16,256,i7,15.6,84717.14
Asus,4,1024,i9,13.3,97069.3
HP,8,256,i5,17.0,55423.16
Dell,8,1024,i5,15.6,82542.31
Asus,32,1024,i3,14.0,130298.47
Lenovo,8,1024,i3,13.3,74474.76
Lenovo,32,512,i3,14.0,115546.27
Acer,16,256,i5,13.3,76047.85
HP,32,1024,i3,14.0,132329.58
HP,4,512,i7,13.3,63594.82
Acer,32,512,i9,13.3,152043.71
Dell,32,512,i5,14.0,128189.7
Asus,16,512,i5,14.0,82985.17
Asus,8,512,i5,14.0,62533.03
Asus,4,512,i5,17.0,51139.55
HP,32,1024,i5,17.0,147775.15
Acer,8,512,i3,17.0,50506.16
Lenovo,16,1024,i7,14.0,114326.62
Asus,8,1024,i3,14.0,73781.61
Acer,32,1024,i9,14.0,172406.48
Dell,4,256,i9,15.6,68299.88
Lenovo,32,1024,i7,15.6,157067.54
Asus,8,256,i5,13.3,56340.12
Dell,8,256,i3,17.0,38800.79
Acer,32,512,i3,13.3,109971.07
Lenovo,4,512,i5,15.6,57802.51
HP,16,256,i9,15.6,95459.88
Asus,4,512,i5,14.0,51175.04
Acer,32,512,i5,15.6,123183.45
Acer,4,1024,i9,17.0,96649.61
Asus,16,256,i7,17.0,88027.38
HP,8,512,i9,15.6,84568.68
Dell,4,256,i3,14.0,29367.3
Asus,8,512,i3,15.6,53291.77
HP,8,512,i3,17.0,52899.93
HP,4,1024,i9,15.6,102930.37
HP,32,512,i5,14.0,121442.3
Lenovo,16,512,i3,17.0,71755.34
Asus,8,1024,i5,13.3,82601.22
Dell,16,256,i3,17.0,62362.24
Lenovo,32,256,i3,14.0,105134.77
Lenovo,32,512,i7,15.6,135684.9
Lenovo,32,1024,i9,13.3,165543.46
HP,8,256,i9,17.0,76337.35
Asus,8,1024,i9,14.0,111596.61
Lenovo,8,256,i3,17.0,44253.7
Asus,8,512,i5,15.6,63491.53
Lenovo,4,256,i7,14.0,57446.32
Lenovo,4,256,i5,14.0,45021.25
Asus,8,1024,i3,15.6,71920.51
Dell,4,512,i3,14.0,40741.0
Lenovo,32,256,i5,14.0,117322.37
Acer,16,256,i5,13.3,77507.58
Asus,32,512,i5,14.0,128284.48
HP,16,512,i9,13.3,110609.95
HP,32,1024,i5,14.0,140991.89
Lenovo,4,256,i3,17.0,28337.6
Acer,8,512,i7,17.0,74256.45
Acer,32,512,i5,14.0,126704.13
Lenovo,16,256,i9,17.0,99579.01
Asus,32,512,i3,17.0,108515.61
HP,4,512,i5,14.0,52524.98
Lenovo,32,1024,i5,13.3,143779.62
HP,32,256,i3,14.0,98404.8
Asus,4,256,i9,17.0,66907.19
Dell,8,256,i9,13.3,81098.18
Asus,8,512,i7,13.3,78968.72
HP,4,1024,i5,14.0,73201.83
Acer,8,512,i7,17.0,74383.14
Asus,32,1024,i5,17.0,144661.84
Acer,8,256,i3,13.3,42307.11
Lenovo,4,512,i7,17.0,67649.71
HP,16,256,i7,14.0,86987.48
Asus,32,512,i3,13.3,109438.95
Dell,8,256,i9,13.3,78399.49
Dell,4,512,i9,13.3,76600.05
Lenovo,4,256,i7,17.0,59410.02
HP,32,256,i5,13.3,114274.45
Dell,16,256,i7,15.6,88852.92
HP,32,1024,i9,14.0,167486.56
Acer,16,1024,i5,15.6,103619.36
Acer,4,256,i9,14.0,68666.27
Lenovo,8,512,i5,13.3,63725.21
Lenovo,16,512,i7,17.0,93210.04
Lenovo,4,512,i7,14.0,63273.78
Asus,16,256,i3,13.3,63384.45
Asus,32,256,i7,13.3,123873.59
Acer,32,512,i7,15.6,139405.23
HP,16,512,i5,15.6,83227.8
Acer,4,1024,i9,15.6,97114.23
Acer,4,256,i3,13.3,28968.16
HP,16,1024,i3,13.3,89503.68
Asus,4,1024,i3,13.3,61401.66
Acer,8,256,i7,17.0,67224.26
Asus,4,512,i9,15.6,79856.77
Acer,8,512,i7,17.0,74841.59
Dell,8,1024,i9,13.3,107214.44
Acer,32,1024,i7,17.0,155013.32
Dell,8,1024,i7,15.6,95220.28
HP,16,256,i5,17.0,71226.04
Lenovo,32,1024,i3,13.3,129534.46
Lenovo,8,256,i5,15.6,57586.45
HP,16,512,i9,17.0,108145.11
Asus,8,512,i3,15.6,49039.83
Lenovo,32,256,i5,13.3,112237.33
Dell,8,512,i9,13.3,91997.75
Asus,4,256,i3,13.3,33225.61
Dell,32,512,i5,14.0,126423.94
Lenovo,8,1024,i5,15.6,85809.58
Asus,8,512,i3,15.6,50647.76
Asus,16,1024,i5,13.3,106225.95
Asus,32,256,i5,14.0,112915.73
HP,4,256,i7,14.0,59496.98
HP,8,512,i3,14.0,55444.36
Acer,32,256,i9,13.3,141085.09
Acer,4,1024,i7,13.3,83598.41
Asus,4,256,i5,14.0,45446.63
Dell,16,1024,i3,13.3,91051.8
Acer,8,1024,i3,15.6,74604.58
HP,8,1024,i3,13.3,75618.43
Lenovo,16,256,i7,13.3,86799.12
Asus,8,1024,i7,15.6,98569.02
Dell,4,256,i9,14.0,64582.89
Asus,16,256,i7,14.0,86529.86
Asus,4,256,i7,14.0,58838.48
Lenovo,8,256,i7,15.6,66104.42
HP,8,256,i7,14.0,64474.5
HP,32,256,i5,17.0,115940.55
HP,32,512,i9,14.0,150330.83
Acer,4,1024,i9,17.0,99526.27
HP,8,1024,i3,17.0,71386.62
Acer,32,512,i5,14.0,123999.05
Dell,16,1024,i5,13.3,106457.13
HP,16,256,i3,14.0,62033.85
Asus,16,256,i5,13.3,70792.4
Lenovo,8,1024,i5,15.6,85442.74
Lenovo,8,1024,i3,14.0,71945.09
Dell,8,512,i7,13.3,73466.76
Lenovo,16,256,i7,17.0,88356.97
Dell,16,256,i7,14.0,89659.57
Acer,16,1024,i5,14.0,103718.37
HP,4,512,i5,13.3,52884.11
Dell,32,512,i7,17.0,138284.03
Dell,4,1024,i9,15.6,101639.48
Dell,32,512,i3,15.6,112723.13
HP,32,1024,i3,17.0,136143.68
Acer,4,512,i5,15.6,55749.82
HP,32,512,i5,14.0,122019.69
Lenovo,16,512,i9,17.0,109287.0
Asus,8,1024,i3,15.6,76148.65
Acer,32,1024,i3,13.3,131062.12
Acer,16,1024,i5,15.6,104361.04
Acer,32,256,i9,17.0,141989.7
Asus,8,1024,i5,13.3,83004.86
Asus,4,256,i9,17.0,65286.42
Dell,16,512,i7,15.6,94874.21
Dell,16,1024,i9,13.3,127766.64
Dell,4,512,i3,13.3,40777.14
HP,8,1024,i3,14.0,69780.44
Acer,8,512,i7,14.0,75305.12
Acer,4,256,i5,13.3,45421.88
Asus,32,256,i5,14.0,110292.55
Lenovo,8,512,i3,15.6,56128.0
Acer,8,256,i3,15.6,41712.68
Asus,32,256,i9,15.6,141028.49
HP,32,1024,i3,17.0,129895.59
Acer,16,512,i7,15.6,97342.83
Lenovo,8,256,i9,17.0,78936.83
Lenovo,32,1024,i9,15.6,167459.37
Dell,32,1024,i5,13.3,145936.72
Lenovo,8,256,i9,15.6,75165.18
Asus,32,1024,i9,17.0,165560.85
Acer,4,1024,i7,13.3,86298.45
Asus,32,256,i9,13.3,140700.44
Acer,16,512,i3,15.6,73410.12
Dell,16,512,i5,15.6,87336.58
Dell,4,256,i9,14.0,67362.93
HP,8,256,i3,15.6,38948.65
Acer,32,1024,i3,15.6,134461.07
Acer,16,512,i9,15.6,105297.02
Asus,32,256,i7,13.3,125694.61
Asus,16,256,i5,15.6,73753.68
Dell,4,512,i5,13.3,54854.59
Lenovo,4,256,i5,14.0,43101.5
Asus,4,1024,i7,17.0,90922.64
Dell,4,256,i7,14.0,56383.35
Acer,8,1024,i9,14.0,110005.23
Acer,8,256,i3,13.3,46035.08
Lenovo,4,1024,i7,15.6,83551.44
Asus,8,1024,i9,17.0,109387.84
HP,32,1024,i3,14.0,134234.54
Lenovo,32,512,i9,17.0,150160.29
HP,4,256,i9,15.6,70089.74
Asus,8,512,i7,13.3,74009.81
Lenovo,16,256,i5,13.3,72046.89
Dell,4,512,i7,15.6,66258.89
Acer,16,256,i3,17.0,59221.35
HP,4,1024,i3,13.3,66156.57
Lenovo,32,256,i5,15.6,114033.17
Asus,16,1024,i5,13.3,104789.49
HP,8,1024,i9,17.0,107672.79
HP,8,256,i3,17.0,38572.07
Asus,8,256,i9,15.6,78299.28
Lenovo,4,1024,i7,17.0,90289.97
Lenovo,4,512,i5,14.0,58170.06
Lenovo,16,1024,i7,13.3,113593.6
Lenovo,16,1024,i5,15.6,107601.16
Lenovo,32,1024,i7,17.0,155544.66
HP,8,1024,i3,15.6,73807.65
HP,8,256,i3,13.3,45315.56
Asus,4,256,i5,13.3,41723.61
Dell,4,256,i7,13.3,56528.73
Asus,4,512,i5,14.0,56038.48
Asus,32,256,i9,17.0,141771.45
Acer,8,512,i7,15.6,78239.06
Dell,4,512,i3,14.0,41500.68
Asus,4,256,i9,17.0,71731.98
Lenovo,32,1024,i9,14.0,169121.41
Lenovo,32,256,i3,14.0,105615.82
Lenovo,8,512,i9,14.0,89432.17
Asus,16,256,i3,13.3,65436.88
