Temperature,Humidity,WindSpeed,Pressure,Rainfall
34.01,76.96,5.14,996.91,65.42
24.55,78.49,21.45,1019.48,68.05
34.05,49.46,6.66,1000.92,52.54
32.49,55.72,12.08,1010.76,56.7
37.65,44.04,6.66,1007.42,43.45
34.75,43.15,4.55,996.29,43.95
22.35,60.38,11.22,1018.14,53.76
32.19,77.23,22.48,1007.34,76.14
39.42,63.83,26.74,1010.31,72.69
26.08,59.87,22.09,1015.91,57.02
34.86,45.21,16.64,996.87,52.43
21.22,50.56,27.27,1003.5,64.3
36.05,96.9,0.9,990.14,82.77
36.23,79.73,13.5,997.31,71.69
35.36,53.88,5.38,1007.32,52.27
30.57,83.07,9.85,997.84,69.91
29.15,91.14,6.09,1010.46,67.8
36.33,51.09,0.1,997.39,49.47
34.43,82.61,14.5,1008.02,76.53
29.24,60.76,13.52,1000.46,62.93
24.92,72.91,3.71,1015.86,49.69
31.82,58.17,2.87,1005.57,46.06
32.28,58.32,9.25,990.76,64.26
26.18,64.15,14.7,1013.65,59.9
26.54,91.7,20.11,1011.4,77.31
36.99,73.35,24.69,1011.98,72.32
29.24,61.99,20.28,1002.75,70.4
34.73,48.65,14.75,1018.05,44.59
28.93,85.4,11.03,1005.52,70.52
39.63,49.75,27.68,995.94,73.98
31.19,76.83,23.1,1003.05,82.87
27.01,99.76,13.07,994.02,85.68
23.1,62.68,10.62,1008.74,58.27
35.68,61.02,10.97,1006.0,57.09
26.55,68.46,15.88,1019.29,62.61
33.97,73.47,6.65,1004.98,58.15
29.39,95.75,28.12,1005.86,92.4
22.4,74.17,17.6,994.53,75.21
36.02,76.5,7.21,994.0,69.34
31.49,61.75,27.21,999.11,73.62
24.45,70.54,5.89,1005.72,54.73
32.52,48.52,15.71,1002.17,55.68
25.11,79.56,7.51,1011.79,60.62
34.35,82.24,1.24,990.75,68.17
28.63,57.29,4.88,1012.68,44.03
22.92,52.05,18.93,1007.17,57.44
30.01,48.26,27.33,1012.43,59.17
21.86,79.72,16.86,1019.69,65.51
26.28,77.36,1.34,1000.73,64.34
34.42,88.67,14.55,1003.49,76.22
32.98,47.16,17.56,1004.57,54.86
30.42,64.94,2.83,990.38,57.93
24.71,46.39,11.11,999.43,52.02
30.46,46.2,14.22,997.86,52.86
33.89,96.57,13.19,996.56,81.73
33.25,57.11,6.27,1001.21,48.74
20.84,61.14,8.85,1013.85,47.31
35.64,92.96,11.8,1014.74,75.48
30.66,76.82,25.72,1018.02,69.79
25.13,52.5,19.23,1004.49,55.75
22.92,51.22,29.56,994.76,69.4
35.16,52.84,8.52,994.03,53.5
34.98,92.53,13.62,1013.98,78.34
29.1,49.76,27.71,1003.75,64.62
24.01,40.02,2.53,1012.49,34.09
29.13,85.01,7.23,1013.48,62.04
37.41,45.85,27.5,1000.05,60.84
22.11,48.96,19.47,1000.2,60.22
32.25,72.6,10.97,1006.26,65.11
27.53,85.91,20.01,991.8,87.45
23.71,84.67,13.63,1000.89,78.09
36.32,46.01,20.25,1002.83,59.74
28.06,63.87,15.67,1000.34,69.18
38.08,58.23,6.51,999.03,52.77
39.38,66.83,10.11,1011.54,55.65
36.82,52.97,23.33,1006.0,60.53
22.04,61.62,19.8,996.98,67.32
37.37,64.48,27.8,999.87,71.78
21.83,59.85,3.25,1009.09,48.68
36.23,83.0,0.45,996.48,63.48
22.85,58.62,14.43,993.41,67.25
35.04,47.68,8.46,1005.49,52.43
25.88,47.09,13.58,998.87,50.23
26.04,68.77,7.29,1017.16,54.54
36.67,67.86,27.76,1003.77,72.44
36.25,64.1,17.33,1017.67,61.26
38.15,73.01,0.79,995.65,56.82
35.63,52.65,11.64,1010.22,48.18
27.26,46.19,2.33,1008.15,39.17
21.48,62.3,13.66,1010.86,55.41
20.58,95.79,9.87,997.52,85.88
35.52,76.83,29.43,993.54,84.12
20.75,54.23,18.31,999.24,61.63
31.47,63.31,21.32,1019.75,58.86
33.48,67.44,1.35,1002.77,57.96
20.51,69.68,13.58,999.14,65.63
31.93,53.83,17.38,1015.99,53.49
39.98,43.43,12.27,1000.39,47.48
26.4,77.69,17.46,1012.2,70.4
34.39,52.02,29.13,1016.74,58.98
26.28,91.23,17.28,1004.63,85.55
27.48,77.2,11.33,1007.11,67.22
23.85,69.05,9.88,1009.39,60.16
37.05,93.54,6.15,995.16,76.3
32.52,60.44,26.51,995.73,75.71
29.97,69.57,20.89,1018.87,61.67
25.29,46.38,3.56,1013.18,42.1
36.74,99.22,18.27,1016.19,79.82
31.42,89.83,8.92,1005.34,75.61
34.46,67.19,22.33,1017.66,64.93
33.89,45.8,18.17,990.42,66.27
23.41,51.12,23.55,1006.35,56.9
31.32,59.22,0.45,1019.49,39.14
38.04,72.56,27.95,1009.81,79.27
23.7,75.07,13.7,991.69,79.21
30.69,65.35,0.36,1001.5,57.65
29.94,63.01,7.92,1012.01,50.69
34.27,68.24,26.7,1013.21,71.68
25.84,58.82,13.62,1019.51,49.96
29.9,91.11,28.71,995.64,96.9
33.31,58.13,11.69,1015.82,49.84
36.29,74.37,7.98,1002.92,61.01
39.24,79.68,22.15,991.16,80.63
36.09,72.12,1.15,1006.14,60.21
34.52,53.53,3.35,1017.1,43.1
33.76,88.19,28.32,994.75,91.61
39.21,88.02,29.1,1015.74,80.82
36.76,79.48,6.66,1013.51,64.12
37.41,73.34,25.25,1016.97,72.77
34.07,51.42,28.02,1004.4,64.3
23.61,89.61,12.18,993.94,82.38
22.26,56.14,17.42,996.16,66.13
33.95,51.63,0.75,1011.02,45.12
32.26,71.95,11.3,1009.11,58.92
31.4,89.79,5.63,1004.28,73.46
35.7,83.96,13.88,1016.66,68.0
39.85,76.42,29.45,999.7,83.35
30.65,81.24,2.01,1014.04,58.34
24.57,50.63,1.89,1006.51,43.97
20.21,81.79,6.66,997.56,68.05
30.24,41.96,19.26,1000.08,55.15
30.82,61.06,19.11,1013.02,59.79
30.11,85.74,21.21,1019.66,69.66
22.81,95.37,27.62,995.06,100.39
35.46,52.92,21.5,1003.97,56.99
30.83,42.96,1.83,1019.83,29.71
31.43,96.91,16.86,1019.88,77.2
28.38,70.31,17.13,1004.6,72.5
32.64,71.24,6.73,1019.07,50.78
25.94,40.09,15.6,1013.81,40.02
37.02,90.23,12.12,994.33,77.42
36.72,55.87,19.44,1011.58,57.83
36.92,75.65,8.22,1005.5,66.68
26.97,58.65,8.08,1014.68,49.05
22.79,81.33,1.27,1013.49,54.33
23.55,78.67,17.87,993.44,77.33
20.31,72.5,24.53,992.2,79.38
22.86,83.32,22.22,1015.28,74.18
24.72,43.1,1.81,1018.19,34.78
34.05,56.12,4.84,991.34,61.39
36.04,46.7,12.94,1014.42,45.61
23.61,81.18,1.59,1003.19,61.8
22.46,84.97,1.13,994.96,69.87
31.17,90.55,7.08,1001.89,75.71
35.6,43.78,5.31,1007.43,42.17
32.27,58.78,16.19,1013.98,55.84
39.4,88.33,28.44,1000.05,89.05
35.22,53.35,17.11,995.42,65.06
36.58,46.19,17.64,1000.05,56.44
35.79,59.29,22.55,1015.34,63.05
24.32,58.83,29.6,994.18,72.67
23.25,55.32,1.55,1017.67,43.23
35.35,80.39,4.45,998.11,64.15
33.36,66.41,23.37,993.15,77.17
26.57,73.21,12.0,1003.86,64.28
35.73,87.27,2.57,1008.81,69.05
39.74,68.51,11.35,1008.8,61.7
28.23,61.43,7.78,1017.67,45.87
22.97,41.09,23.38,990.63,67.53
28.14,66.35,5.53,1005.86,53.79
27.69,73.65,5.72,998.81,65.64
33.42,47.32,27.19,1003.71,61.64
28.44,65.06,13.38,1001.71,67.23
33.78,89.54,1.5,1000.85,72.1
28.26,61.92,24.57,991.55,74.44
24.26,51.47,28.84,1009.66,61.02
29.19,71.46,24.76,998.19,83.18
34.87,58.42,2.19,1003.46,45.99
26.58,67.65,24.85,1000.31,72.1
31.02,48.93,3.96,1008.6,40.21
26.87,87.85,27.87,1019.5,77.57
37.46,69.8,21.36,990.94,76.2
25.76,98.76,25.28,1000.0,93.43
38.97,84.34,17.48,995.68,86.71
38.42,47.75,1.13,1014.95,33.81
29.52,84.66,16.71,990.6,81.85
37.86,85.35,4.14,998.86,70.02
29.33,84.72,18.68,1015.51,70.09
26.09,99.26,18.16,1019.37,82.02
22.73,68.38,24.19,1000.57,79.65
31.91,88.94,13.95,997.41,83.88
29.08,47.84,20.03,997.36,56.22
38.71,40.93,10.28,1015.41,40.49
35.85,47.08,16.36,1011.69,52.74
34.1,44.57,22.42,992.85,58.46
38.68,76.36,17.81,1016.63,62.11
24.72,75.53,7.03,1012.26,61.09
28.14,63.31,29.01,1019.63,67.55
38.01,83.08,22.1,1001.81,83.94
25.29,95.4,25.22,1008.32,90.9
33.4,54.17,29.55,992.95,78.83
20.72,52.97,4.36,1014.31,43.35
28.35,87.12,22.43,997.78,81.8
21.45,65.45,24.82,1000.73,75.17
31.19,79.74,17.6,1018.76,66.95
32.62,52.59,4.5,1015.28,41.39
21.07,91.46,29.93,1009.61,91.23
29.08,76.89,2.99,1010.08,56.85
26.05,45.2,10.15,997.1,51.14
22.39,51.61,24.64,1004.0,68.18
37.54,98.71,29.63,995.87,101.03
30.03,62.34,23.18,1003.7,64.15
27.92,52.98,27.99,1018.43,55.66
33.79,99.36,7.95,1008.78,74.15
26.2,88.77,4.03,1002.26,66.53
20.69,72.46,7.93,1006.92,63.26
38.36,44.08,26.94,1011.12,54.21
30.99,78.94,24.92,997.69,79.92
32.59,48.98,14.55,995.13,55.93
31.55,45.68,28.95,1015.92,61.99
37.89,40.3,4.87,1011.0,40.59
27.1,61.03,0.85,1016.2,48.71
25.3,43.51,5.97,1003.24,48.05
24.15,49.38,13.33,1018.89,45.8
29.47,98.62,28.11,998.76,101.23
38.4,95.31,11.41,1010.76,80.76
38.87,78.91,17.62,1011.58,70.15
27.99,63.31,22.63,998.22,69.12
37.38,95.93,27.96,1015.35,84.22
38.9,48.91,3.34,1005.77,47.86
23.11,58.28,11.11,1011.13,49.2
24.87,93.83,5.22,1013.6,64.36
38.06,58.27,11.8,997.54,61.31
27.47,84.6,18.31,990.01,81.72
37.26,69.66,10.43,994.07,65.06
36.23,74.21,23.47,999.7,78.22
21.89,80.11,20.14,1016.42,72.75
30.27,40.52,9.84,993.91,49.06
35.39,76.54,24.92,1000.03,77.67
38.14,60.45,16.03,1012.87,59.09
26.02,79.13,20.2,1011.5,68.78
28.17,69.26,11.78,996.31,63.88
27.64,83.64,8.12,995.84,76.36
35.46,75.05,21.25,1013.59,67.96
38.97,95.87,6.77,1019.46,63.89
36.13,62.45,0.95,1005.02,49.15
39.17,54.53,17.43,1015.02,50.43
25.65,60.64,9.61,1012.72,51.9
27.16,69.37,11.98,1003.22,60.96
36.92,94.07,10.14,1004.33,75.13
27.22,55.16,22.87,1008.79,63.11
20.19,52.05,4.52,1007.24,43.72
31.96,76.66,27.58,999.02,81.88
21.82,78.63,4.62,1008.27,64.31
35.96,71.88,7.57,1011.08,58.26
25.16,49.94,21.33,1003.64,62.61
34.57,40.37,11.67,1005.39,44.85
38.68,97.55,27.54,1001.51,97.85
39.19,88.62,27.18,1019.74,78.99
22.05,83.2,16.17,1015.31,72.68
27.63,42.21,18.85,1014.02,49.29
21.64,43.33,19.35,1012.8,51.72
