Weight,Duration,HeartRate,ExerciseType,Calories
52.09,83.16,156.56,Cycling,555.32
92.4,40.38,97.55,Running,366.67
84.71,23.14,99.6,Walking,138.18
51.8,15.87,112.69,Cycling,133.65
97.34,64.74,112.71,Walking,307.56
89.95,39.56,131.31,Walking,199.07
92.65,20.96,116.51,Walking,129.74
55.75,55.79,163.45,Cycling,394.84
91.63,24.14,143.75,Walking,138.25
59.66,41.55,164.25,Walking,212.84
69.28,45.07,112.86,Walking,234.39
68.32,34.46,145.25,Walking,188.69
57.94,38.29,107.12,Walking,205.29
80.62,74.93,109.56,Walking,341.16
60.26,51.99,117.29,Cycling,362.88
52.14,84.81,115.51,Walking,370.52
94.46,67.27,114.86,Running,580.49
79.57,21.72,112.74,Walking,118.97
76.93,27.63,154.35,Running,283.6
63.67,47.69,116.16,Walking,236.75
79.79,85.4,107.12,Walking,367.93
92.81,69.36,106.5,Running,602.4
95.82,55.61,114.12,Walking,259.96
88.09,55.38,123.88,Walking,256.72
80.53,38.83,140.15,Cycling,277.81
51.49,57.69,160.03,Walking,273.8
96.8,53.75,151.09,Cycling,380.93
80.45,70.88,124.85,Walking,314.16
65.54,59.5,159.22,Walking,297.21
52.9,53.67,160.69,Walking,270.57
54.97,10.45,158.31,Running,126.09
91.87,19.62,91.97,Cycling,157.86
86.21,88.73,161.71,Cycling,585.88
91.01,29.73,138.1,Cycling,229.34
88.14,67.85,111.31,Cycling,435.51
75.21,89.55,90.77,Cycling,576.63
64.46,44.92,94.12,Running,385.42
52.95,18.66,167.92,Cycling,179.96
57.08,61.97,92.17,Running,539.78
72.46,28.25,113.87,Running,260.13
87.53,61.07,106.97,Running,531.41
71.21,47.17,128.49,Cycling,323.11
53.89,60.57,113.75,Running,522.1
91.87,53.3,132.81,Walking,262.95
53.26,61.61,134.72,Running,536.96
96.18,85.05,126.82,Cycling,559.6
68.7,26.81,161.35,Walking,175.63
85.33,76.54,146.16,Walking,371.59
98.61,77.57,106.66,Walking,338.95
86.97,60.87,139.07,Walking,301.69
82.27,29.33,128.27,Walking,177.3
67.01,49.27,113.11,Cycling,329.01
95.65,58.62,109.64,Cycling,395.09
86.95,25.67,156.5,Cycling,197.06
85.64,33.21,93.08,Cycling,236.5
79.73,30.86,137.35,Walking,178.67
66.94,82.16,91.6,Cycling,535.16
53.54,26.11,118.21,Cycling,186.69
82.92,73.56,148.95,Cycling,502.72
82.64,37.81,167.53,Running,367.48
80.33,57.23,121.05,Cycling,381.25
62.52,74.81,137.94,Walking,347.15
58.34,32.21,125.27,Cycling,227.09
88.26,56.0,90.1,Walking,256.92
66.86,71.15,127.09,Cycling,486.34
69.62,88.05,111.39,Running,739.16
55.26,16.89,114.19,Running,184.13
85.78,13.0,116.43,Cycling,122.09
80.24,60.21,145.06,Running,522.02
70.9,24.98,117.0,Cycling,184.61
93.57,52.23,100.89,Cycling,347.53
50.3,73.27,139.14,Walking,342.61
68.04,86.79,169.63,Running,738.78
89.19,32.53,161.1,Cycling,239.0
59.95,48.51,149.44,Running,439.67
82.97,37.45,97.04,Cycling,254.58
77.18,89.42,148.29,Running,773.72
97.02,64.03,102.97,Walking,311.24
62.07,17.02,138.05,Cycling,143.32
89.85,21.07,164.73,Running,233.57
79.6,78.95,163.39,Running,679.07
69.11,79.76,145.94,Running,695.41
89.31,76.33,94.93,Cycling,488.67
76.96,47.05,100.22,Running,428.6
75.39,27.5,122.44,Walking,161.12
75.38,25.01,148.03,Cycling,190.03
78.27,52.72,102.04,Cycling,360.18
55.39,37.21,137.51,Cycling,263.31
58.17,31.83,143.93,Running,291.53
82.98,56.93,131.02,Cycling,403.4
60.5,47.85,106.52,Running,425.33
96.0,81.53,91.84,Walking,355.43
51.17,57.67,92.56,Cycling,364.8
70.69,14.01,125.03,Walking,114.7
92.58,28.5,136.87,Cycling,217.96
94.55,25.95,111.83,Walking,144.46
64.94,47.07,116.88,Walking,242.87
54.99,47.16,100.66,Walking,216.54
92.84,11.13,123.66,Cycling,126.99
52.41,54.69,109.78,Walking,243.8
55.26,70.21,143.32,Walking,321.39
95.24,75.14,103.21,Walking,351.96
85.39,67.71,110.45,Running,570.26
83.01,49.56,148.44,Running,459.68
64.68,76.11,90.72,Cycling,491.93
52.62,36.23,135.95,Cycling,256.23
71.5,32.63,157.74,Running,313.06
81.02,36.56,116.51,Walking,202.39
92.01,55.92,129.9,Cycling,388.23
65.15,58.02,154.41,Cycling,400.85
57.05,32.51,134.06,Cycling,241.15
99.59,65.37,137.22,Walking,322.3
60.75,28.47,117.65,Cycling,199.1
92.09,82.98,131.13,Cycling,537.41
